profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
professor,M,conferences,1,1,0.42778077721595764,0.42778077721595764
professor,M,bacteria,1,1,0.42752695456147194,0.42752695456147194
professor,M,scalable,1,1,0.4265129864215851,0.4265129864215851
professor,M,addressing,1,1,0.4253648519515991,0.4253648519515991
professor,M,pathways,1,1,0.4248783588409424,0.4248783588409424
professor,M,single-molecule,1,1,0.4238200141116977,0.4238200141116977
professor,M,cognitive,1,1,0.42342185974121094,0.42342185974121094
professor,M,elkouss,1,1,0.42322422191500664,0.42322422191500664
professor,M,âģľbecome,1,1,0.4223288372159004,0.4223288372159004
professor,M,training,1,1,0.4222198724746704,0.4222198724746704
professor,M,educators,1,1,0.42048072814941406,0.42048072814941406
professor,M,consumers,1,1,0.4186863303184509,0.4186863303184509
professor,M,moritz,1,1,0.41799798607826233,0.41799798607826233
professor,M,2006-2007,1,1,0.41608357056975365,0.41608357056975365
professor,M,nsuâģļs,1,1,0.4131321329623461,0.4131321329623461
professor,M,âģľmelancholy,1,1,0.412585137411952,0.412585137411952
professor,M,isotropic,1,1,0.40956834703683853,0.40956834703683853
professor,M,ieg,1,1,0.40935809910297394,0.40935809910297394
professor,M,technologies,1,1,0.4080073833465576,0.4080073833465576
professor,M,diasporas,1,1,0.4070349708199501,0.4070349708199501
professor,M,horowitz,1,1,0.4047924876213074,0.4047924876213074
professor,M,africa,1,1,0.4041674844920635,0.4041674844920635
professor,M,umd,1,1,0.4034317061305046,0.4034317061305046
professor,M,regulation,1,1,0.4021463394165039,0.4021463394165039
professor,M,pursuing,1,1,0.4012814462184906,0.4012814462184906
professor,M,literary,1,1,0.4005274474620819,0.4005274474620819
professor,M,oversees,1,1,0.3998708724975586,0.3998708724975586
professor,M,âģľchristology,1,1,0.3996126763522625,0.3996126763522625
professor,M,number,1,1,0.3994535803794861,0.3994535803794861
professor,M,yearsâģļ,1,1,0.3972433181479573,0.3972433181479573
professor,M,shandong,1,1,0.39400170743465424,0.39400170743465424
professor,M,emphasizes,1,1,0.3939383029937744,0.3939383029937744
professor,M,campuses,1,1,0.39354950189590454,0.39354950189590454
professor,M,antenna,1,1,0.39083796739578247,0.39083796739578247
professor,M,applying,1,1,0.39059239625930786,0.39059239625930786
professor,M,duties,1,1,0.3904097080230713,0.3904097080230713
professor,M,band,1,1,0.39028435945510864,0.39028435945510864
professor,M,signal,1,1,0.3888101279735565,0.3888101279735565
professor,M,examining,1,1,0.3870716691017151,0.3870716691017151
professor,M,said,1,1,0.3853732943534851,0.3853732943534851
professor,M,accomplish,1,1,0.38471269607543945,0.38471269607543945
professor,M,pharmacology,1,1,0.3841308765113354,0.3841308765113354
professor,M,slavery,1,1,0.38129106163978577,0.38129106163978577
professor,M,member,1,1,0.3807792663574219,0.3807792663574219
professor,M,certified,1,1,0.38066959381103516,0.38066959381103516
professor,M,challenging,1,1,0.38063669204711914,0.38063669204711914
professor,M,tufts,1,1,0.3801722005009651,0.3801722005009651
professor,M,blog,1,1,0.38000088930130005,0.38000088930130005
professor,M,economists,1,1,0.3791858106851578,0.3791858106851578
professor,M,princeton,1,1,0.3790404796600342,0.3790404796600342
professor,M,schooling,1,1,0.3777553141117096,0.3777553141117096
professor,M,barnes,1,1,0.3765757381916046,0.3765757381916046
professor,M,manitoba,1,1,0.37610766291618347,0.37610766291618347
professor,M,division,1,1,0.37485864758491516,0.37485864758491516
professor,M,exhibit,1,1,0.37448650598526,0.37448650598526
professor,M,addition,1,1,0.37404273450374603,0.37404273450374603
professor,M,novel,1,1,0.37391185760498047,0.37391185760498047
professor,M,neural,1,1,0.3731870651245117,0.3731870651245117
professor,M,but,1,1,0.37168440222740173,0.37168440222740173
professor,M,chair,1,1,0.3713482916355133,0.3713482916355133
professor,M,primary,1,1,0.3707723021507263,0.3707723021507263
professor,M,quantum,1,1,0.36795949935913086,0.36795949935913086
professor,M,operates,1,1,0.3667566776275635,0.3667566776275635
professor,M,âģľä°ktisat,1,1,0.3642493933439255,0.3642493933439255
professor,M,calabria,1,1,0.36376695334911346,0.36376695334911346
professor,M,psychology,1,1,0.36273205280303955,0.36273205280303955
professor,M,pre-modern,1,1,0.3612746447324753,0.3612746447324753
professor,M,software,1,1,0.36086511611938477,0.36086511611938477
professor,M,exercise,1,1,0.3588011860847473,0.3588011860847473
professor,M,cybersecurity,1,1,0.35816052556037903,0.35816052556037903
professor,M,contributions,1,1,0.3577224910259247,0.3577224910259247
professor,M,catalysts,1,1,0.3561367690563202,0.3561367690563202
professor,M,industry,1,1,0.3561074361205101,0.3561074361205101
professor,M,campbell,1,1,0.35540100932121277,0.35540100932121277
professor,M,epigenetic,1,1,0.35435184743255377,0.35435184743255377
professor,M,integrates,1,1,0.35374975204467773,0.35374975204467773
professor,M,iliev,1,1,0.3524794280529022,0.3524794280529022
professor,M,economic,1,1,0.35084494948387146,0.35084494948387146
professor,M,tianâģļs,1,1,0.3506317175924778,0.3506317175924778
professor,M,inquirer,1,1,0.3485990837216377,0.3485990837216377
professor,M,plagiarism,1,1,0.34836997743695974,0.34836997743695974
professor,M,encyclopedia,1,1,0.34726184606552124,0.34726184606552124
professor,M,coach,1,1,0.3461324945092201,0.3461324945092201
professor,M,japan,1,1,0.34443822503089905,0.34443822503089905
professor,M,board,1,1,0.34100091457366943,0.34100091457366943
professor,M,formation,1,1,0.34018415212631226,0.34018415212631226
professor,M,experimental,1,1,0.3355867862701416,0.3355867862701416
professor,M,2006$21.59,1,1,0.3338337354362011,0.3338337354362011
professor,M,estimating,1,1,0.33257201313972473,0.33257201313972473
professor,M,poly(lactic,1,1,0.3308667168021202,0.3308667168021202
professor,M,shaped,1,1,0.3245505094528198,0.3245505094528198
professor,M,serve,1,1,0.32161402702331543,0.32161402702331543
professor,M,trained,1,1,0.319173127412796,0.319173127412796
professor,M,philadelphia,1,1,0.317028671503067,0.317028671503067
professor,M,immunology,1,1,0.3164704591035843,0.3164704591035843
professor,M,consciousness,1,1,0.31429076194763184,0.31429076194763184
professor,M,adviser,1,1,0.31426846981048584,0.31426846981048584
professor,M,irapuato-salamanca,1,1,0.3083873325958848,0.3083873325958848
professor,M,medicine,1,1,0.30518993735313416,0.30518993735313416
professor,M,structureâģĵpropertyâģĵperformance,1,1,0.2963519608601928,0.2963519608601928
professor,M,universidad,1,1,0.29611993581056595,0.29611993581056595
professor,M,schools,1,1,0.29483240842819214,0.29483240842819214
professor,M,especially,1,1,0.29425978660583496,0.29425978660583496
professor,M,cooperation,1,1,0.2854264974594116,0.2854264974594116
professor,M,international,1,1,0.28169864416122437,0.28169864416122437
professor,M,diatribe,1,1,0.2788928486406803,0.2788928486406803
professor,M,utah-based,1,1,0.27851331047713757,0.27851331047713757
professor,M,appeared,1,1,0.25334620475769043,0.25334620475769043
professor,M,nanotechnology,1,1,0.25312210619449615,0.25312210619449615
professor,M,guardian,1,1,0.2525844871997833,0.2525844871997833
professor,M,foundational,1,1,0.24898330867290497,0.24898330867290497
professor,M,establishing,1,1,0.24089252948760986,0.24089252948760986
professor,M,along,1,1,0.2270399034023285,0.2270399034023285
psychologist,F,psychologist,19,14,1.7292249367425316,32.8552737981081
psychologist,F,psychology,23,20,0.9080998803610387,20.88629724830389
psychologist,F,clinical,20,19,0.6147496515884996,12.294993031769991
psychologist,F,psychotherapy,7,6,1.660458151783262,11.623207062482834
psychologist,F,psychological,11,10,0.9499669075012207,10.449635982513428
psychologist,F,counselling,6,5,1.4549480378627777,8.729688227176666
psychologist,F,therapy,7,7,0.9530797300062009,6.6715581100434065
psychologist,F,appointment,9,9,0.7313139653868146,6.581825688481331
psychologist,F,specialists,9,9,0.583104583952162,5.247941255569458
psychologist,F,counseling,3,3,1.7255293130874634,5.17658793926239
psychologist,F,clients,7,6,0.6890215618269784,4.823150932788849
psychologist,F,adolescents,5,5,0.8616816304624081,4.30840815231204
psychologist,F,jung,1,1,4.07197180390358,4.07197180390358
psychologist,F,www.bikepsych.com,1,1,4.049057114869356,4.049057114869356
psychologist,F,works,5,5,0.7891494750976562,3.9457473754882812
psychologist,F,experience,5,5,0.7753743946552276,3.8768719732761383
psychologist,F,neuropsychological,1,1,3.088570475578308,3.088570475578308
psychologist,F,therapists,3,3,0.9892779191335043,2.9678337574005127
psychologist,F,patients,2,2,1.4815852046012878,2.9631704092025757
psychologist,F,helping,4,4,0.7340494841337204,2.9361979365348816
psychologist,F,cognitive-behavioral,3,3,0.8737768741945425,2.6213306225836277
psychologist,F,helped,2,2,1.301431953907013,2.602863907814026
psychologist,F,practice,4,4,0.6481143534183502,2.592457413673401
psychologist,F,working,3,3,0.8288292288780212,2.4864876866340637
psychologist,F,work,3,3,0.8221764961878458,2.4665294885635376
psychologist,F,therapeutic,2,2,1.1709795109927654,2.341959021985531
psychologist,F,individuals,4,4,0.5665516816079617,2.2662067264318466
psychologist,F,here,1,1,2.191049337387085,2.191049337387085
psychologist,F,behavioral,4,3,0.5410108119249344,2.1640432476997375
psychologist,F,professor,2,2,0.99472576379776,1.98945152759552
psychologist,F,psychologically,1,1,1.744753360748291,1.744753360748291
psychologist,F,approach,2,2,0.8611486237496138,1.7222972474992275
psychologist,F,coping,3,3,0.5739712230861187,1.721913669258356
psychologist,F,needed,1,1,1.7215674817562103,1.7215674817562103
psychologist,F,psychoanalytic,2,2,0.8581291679292917,1.7162583358585835
psychologist,F,cross-cultural,1,1,1.6415528506040573,1.6415528506040573
psychologist,F,refugees,1,1,1.6411668062210083,1.6411668062210083
psychologist,F,issues,2,2,0.8080930262804031,1.6161860525608063
psychologist,F,psychiatrist,1,1,1.544467806816101,1.544467806816101
psychologist,F,interviewed,1,1,1.4985089302062988,1.4985089302062988
psychologist,F,psychopathology,2,2,0.7469018697738647,1.4938037395477295
psychologist,F,trauma,3,3,0.4813503623008728,1.4440510869026184
psychologist,F,specializes,2,2,0.7172820568084717,1.4345641136169434
psychologist,F,professionals,2,2,0.6645895019173622,1.3291790038347244
psychologist,F,emotional,3,2,0.4363982677459717,1.309194803237915
psychologist,F,doctors,3,3,0.42590754230817157,1.2777226269245148
psychologist,F,development,2,2,0.637239184230566,1.274478368461132
psychologist,F,parenting,2,2,0.6160394176840782,1.2320788353681564
psychologist,F,book,1,1,1.1693488359451294,1.1693488359451294
psychologist,F,rehabilitation,1,1,1.1469316482543945,1.1469316482543945
psychologist,F,ph.d,1,1,1.1391037181019783,1.1391037181019783
psychologist,F,research,2,2,0.5687927305698395,1.137585461139679
psychologist,F,social,2,2,0.5606196820735931,1.1212393641471863
psychologist,F,experiences,3,3,0.36614665513237316,1.0984399653971195
psychologist,F,couples,2,2,0.5432085692882538,1.0864171385765076
psychologist,F,forgetting,1,1,1.0509647130966187,1.0509647130966187
psychologist,F,therapies,1,1,1.0487699508666992,1.0487699508666992
psychologist,F,began,1,1,1.027953028678894,1.027953028678894
psychologist,F,coaching,1,1,1.000817084684968,1.000817084684968
psychologist,F,hypnosis,1,1,0.9787355363368988,0.9787355363368988
psychologist,F,advises,2,2,0.4880729913711548,0.9761459827423096
psychologist,F,parents,1,1,0.9732397757470608,0.9732397757470608
psychologist,F,torture,1,1,0.9609811902046204,0.9609811902046204
psychologist,F,self,1,1,0.9479086399078369,0.9479086399078369
psychologist,F,psychotherapist,1,1,0.947465717792511,0.947465717792511
psychologist,F,extensive,1,1,0.9289332628250122,0.9289332628250122
psychologist,F,treatments,2,2,0.46308884024620056,0.9261776804924011
psychologist,F,association,2,2,0.4626730903983116,0.9253461807966232
psychologist,F,depression,1,1,0.8876305520534515,0.8876305520534515
psychologist,F,psycho-education,1,1,0.8634937219321728,0.8634937219321728
psychologist,F,interests,1,1,0.8615179657936096,0.8615179657936096
psychologist,F,help,2,2,0.4283008277416229,0.8566016554832458
psychologist,F,florida,1,1,0.850509524345398,0.850509524345398
psychologist,F,body,1,1,0.8465726375579834,0.8465726375579834
psychologist,F,indefinitely,1,1,0.8314582407474518,0.8314582407474518
psychologist,F,subject,1,1,0.8008813261985779,0.8008813261985779
psychologist,F,abuse,1,1,0.7984569221735001,0.7984569221735001
psychologist,F,developmental,2,2,0.3991361930966377,0.7982723861932755
psychologist,F,mothers,1,1,0.7976675033569336,0.7976675033569336
psychologist,F,organisational,1,1,0.7915374934673309,0.7915374934673309
psychologist,F,many,1,1,0.7834614515304565,0.7834614515304565
psychologist,F,consultation,1,1,0.7781645059585571,0.7781645059585571
psychologist,F,longtime,1,1,0.7708399891853333,0.7708399891853333
psychologist,F,integrative,1,1,0.7706990242004395,0.7706990242004395
psychologist,F,collaborates,1,1,0.7654361426830292,0.7654361426830292
psychologist,F,dynamic,1,1,0.7577290534973145,0.7577290534973145
psychologist,F,forensic,1,1,0.7551540732383728,0.7551540732383728
psychologist,F,relationship,1,1,0.7492162808775902,0.7492162808775902
psychologist,F,university,1,1,0.7174779176712036,0.7174779176712036
psychologist,F,developing,1,1,0.7118520401418209,0.7118520401418209
psychologist,F,psychodynamic,1,1,0.7097937017679214,0.7097937017679214
psychologist,F,counterterrorism,1,1,0.7074616849422455,0.7074616849422455
psychologist,F,mindfulness,1,1,0.7028147727251053,0.7028147727251053
psychologist,F,difficulties,1,1,0.7022413462400436,0.7022413462400436
psychologist,F,mind-body,1,1,0.6958781853318214,0.6958781853318214
psychologist,F,expertise,1,1,0.6897444725036621,0.6897444725036621
psychologist,F,assessments,1,1,0.6869767010211945,0.6869767010211945
psychologist,F,view,1,1,0.6868745684623718,0.6868745684623718
psychologist,F,clinic,1,1,0.6850265264511108,0.6850265264511108
psychologist,F,fathers,1,1,0.6838894486427307,0.6838894486427307
psychologist,F,cutting,1,1,0.6788761615753174,0.6788761615753174
psychologist,F,relationships,1,1,0.6725383102893829,0.6725383102893829
psychologist,F,depressive,1,1,0.6725335121154785,0.6725335121154785
psychologist,F,challenges,1,1,0.6721281409263611,0.6721281409263611
psychologist,F,adults,1,1,0.6630319356918335,0.6630319356918335
psychologist,F,dementia,1,1,0.6604071259498596,0.6604071259498596
psychologist,F,children,1,1,0.6474777907133102,0.6474777907133102
psychologist,F,worked,1,1,0.6369785666465759,0.6369785666465759
psychologist,F,director,1,1,0.6300464868545532,0.6300464868545532
psychologist,F,adult,1,1,0.6258449554443359,0.6258449554443359
psychologist,F,stress,1,1,0.6254848837852478,0.6254848837852478
psychologist,F,psychiatry,1,1,0.6236121654510498,0.6236121654510498
psychologist,F,assisted,1,1,0.6192359328269958,0.6192359328269958
psychologist,F,manhattan,1,1,0.618989109992981,0.618989109992981
psychologist,F,trauma-focused,1,1,0.618904635310173,0.618904635310173
psychologist,F,testified,1,1,0.6169837117195129,0.6169837117195129
psychologist,F,mood,1,1,0.6096779108047485,0.6096779108047485
psychologist,F,counseling/clinical,1,1,0.6087414473295212,0.6087414473295212
psychologist,F,achieve,1,1,0.6067562699317932,0.6067562699317932
psychologist,F,services,1,1,0.6024800837039948,0.6024800837039948
psychologist,F,infant,1,1,0.6019392013549805,0.6019392013549805
psychologist,F,based,1,1,0.5979387760162354,0.5979387760162354
psychologist,F,contact,1,1,0.595740556716919,0.595740556716919
psychologist,F,patient,1,1,0.5781200528144836,0.5781200528144836
psychologist,F,currently,1,1,0.5732944458723068,0.5732944458723068
psychologist,F,diploma,1,1,0.5569049119949341,0.5569049119949341
psychologist,F,provides,1,1,0.5553662180900574,0.5553662180900574
psychologist,F,lives,1,1,0.5549989938735962,0.5549989938735962
psychologist,F,outcomes,1,1,0.5528997182846069,0.5528997182846069
psychologist,F,studies,1,1,0.5504314303398132,0.5504314303398132
psychologist,F,publications,1,1,0.543585829436779,0.543585829436779
psychologist,F,cases,1,1,0.5417300565168262,0.5417300565168262
psychologist,F,regain,1,1,0.5415045022964478,0.5415045022964478
psychologist,F,within,1,1,0.5389442443847656,0.5389442443847656
psychologist,F,public,1,1,0.5361638069152832,0.5361638069152832
psychologist,F,raising,1,1,0.5361162424087524,0.5361162424087524
psychologist,F,satisfaction,1,1,0.5322075486183167,0.5322075486183167
psychologist,F,disorders,1,1,0.5310898721218109,0.5310898721218109
psychologist,F,survivors,1,1,0.5276718735694885,0.5276718735694885
psychologist,F,personal,1,1,0.5264589190483093,0.5264589190483093
psychologist,F,approaches,1,1,0.5244287848472595,0.5244287848472595
psychologist,F,viewing,1,1,0.5198756456375122,0.5198756456375122
psychologist,F,published,1,1,0.519082248210907,0.519082248210907
psychologist,F,interventions,1,1,0.5150865316390991,0.5150865316390991
psychologist,F,awareness,1,1,0.5144696235656738,0.5144696235656738
psychologist,F,painful,1,1,0.512247622013092,0.512247622013092
psychologist,F,swinburne,1,1,0.5112203098833561,0.5112203098833561
psychologist,F,seminars,1,1,0.5105535984039307,0.5105535984039307
psychologist,F,fulfilling,1,1,0.5088179111480713,0.5088179111480713
psychologist,F,programs,1,1,0.508594274520874,0.508594274520874
psychologist,F,child,1,1,0.508091926574707,0.508091926574707
psychologist,F,meditation,1,1,0.5026531219482422,0.5026531219482422
psychologist,F,academic,1,1,0.4986882507801056,0.4986882507801056
psychologist,F,pre-doctoral,1,1,0.497954785823822,0.497954785823822
psychologist,F,psychotrauma,1,1,0.4918544050306082,0.4918544050306082
psychologist,F,analysis,1,1,0.4879809021949768,0.4879809021949768
psychologist,F,henley-putnam,1,1,0.4861296936869621,0.4861296936869621
psychologist,F,toronto,1,1,0.4848611056804657,0.4848611056804657
psychologist,F,imprisoned,1,1,0.48336389660835266,0.48336389660835266
psychologist,F,particularly,1,1,0.4757005572319031,0.4757005572319031
psychologist,F,guzzi,1,1,0.46187707781791687,0.46187707781791687
psychologist,F,neuroscience-supported,1,1,0.45902545657008886,0.45902545657008886
psychologist,F,cologne,1,1,0.45862819254398346,0.45862819254398346
psychologist,F,mindfulness-based,1,1,0.4533338360488415,0.4533338360488415
psychologist,F,coercive,1,1,0.45127546787261963,0.45127546787261963
psychologist,F,women,1,1,0.4464096426963806,0.4464096426963806
psychologist,F,anxiety,1,1,0.44621196389198303,0.44621196389198303
psychologist,F,psychometrist,1,1,0.44549067318439484,0.44549067318439484
psychologist,F,medicine,1,1,0.4445330500602722,0.4445330500602722
psychologist,F,authority,1,1,0.4437822699546814,0.4437822699546814
psychologist,F,barbara,1,1,0.4434891939163208,0.4434891939163208
psychologist,F,behaviors,1,1,0.4412006288766861,0.4412006288766861
psychologist,F,melbourne,1,1,0.4407680332660675,0.4407680332660675
psychologist,F,strategies,1,1,0.4364616870880127,0.4364616870880127
psychologist,F,job,1,1,0.42689239978790283,0.42689239978790283
psychologist,F,interview,1,1,0.4176962375640869,0.4176962375640869
psychologist,F,treatment,1,1,0.4139295816421509,0.4139295816421509
psychologist,F,institute,1,1,0.41332828998565674,0.41332828998565674
psychologist,F,defendant,1,1,0.40621793270111084,0.40621793270111084
psychologist,F,author,1,1,0.40408456325531006,0.40408456325531006
psychologist,F,encompasses,1,1,0.4031883478164673,0.4031883478164673
psychologist,F,heather,1,1,0.4027230739593506,0.4027230739593506
psychologist,F,patricia,1,1,0.3996155261993408,0.3996155261993408
psychologist,F,consultant,1,1,0.3983790874481201,0.3983790874481201
psychologist,F,treating,1,1,0.39721691608428955,0.39721691608428955
psychologist,F,kathleen,1,1,0.39632266759872437,0.39632266759872437
psychologist,F,guidelines,1,1,0.3936085030436516,0.3936085030436516
psychologist,F,indiana,1,1,0.3932839334011078,0.3932839334011078
psychologist,F,emdr,1,1,0.389541432261467,0.389541432261467
psychologist,F,struggling,1,1,0.38184985518455505,0.38184985518455505
psychologist,F,choices,1,1,0.37697869539260864,0.37697869539260864
psychologist,F,johanna,1,1,0.3741805851459503,0.3741805851459503
psychologist,F,mental,1,1,0.3740963935852051,0.3740963935852051
psychologist,F,professional,1,1,0.3666759431362152,0.3666759431362152
psychologist,F,murdered,1,1,0.35326630622148514,0.35326630622148514
psychologist,F,provided,1,1,0.35018202662467957,0.35018202662467957
psychologist,F,methodology,1,1,0.3484000563621521,0.3484000563621521
psychologist,F,current,1,1,0.3472321927547455,0.3472321927547455
psychologist,F,wales,1,1,0.34307343885302544,0.34307343885302544
psychologist,F,private,1,1,0.3313778042793274,0.3313778042793274
psychologist,F,clinician's,1,1,0.3278144896030426,0.3278144896030426
psychologist,F,evidence-based,1,1,0.32575152069330215,0.32575152069330215
psychologist,F,high-powered,1,1,0.29659945145249367,0.29659945145249367
psychologist,F,interviewing,1,1,0.2836991548538208,0.2836991548538208
psychologist,F,situation,1,1,0.27658095210790634,0.27658095210790634
psychologist,F,developed,1,1,0.2762502431869507,0.2762502431869507
psychologist,F,lecturer,1,1,0.27378296852111816,0.27378296852111816
psychologist,F,opinion,1,1,0.2679920792579651,0.2679920792579651
psychologist,F,confess,1,1,0.26161007210612297,0.26161007210612297
psychologist,F,uncles,1,1,0.25147849321365356,0.25147849321365356
psychologist,M,psychologist,12,10,2.3927593742652484,28.713112491182983
psychologist,M,psychology,20,15,0.9733593789860606,19.467187579721212
psychologist,M,clinical,11,10,0.8860549733720042,9.746604707092047
psychologist,M,psychological,5,4,1.260509157180786,6.302545785903931
psychologist,M,counseling,4,3,0.9262807294726372,3.7051229178905487
psychologist,M,appointment,6,6,0.5428966271380583,3.25737976282835
psychologist,M,therapy,4,3,0.7953125312924385,3.181250125169754
psychologist,M,counsel,1,1,3.0541677474975586,3.0541677474975586
psychologist,M,specialists,6,6,0.47362148265043896,2.8417288959026337
psychologist,M,research,3,3,0.8464946349461874,2.539483904838562
psychologist,M,children,1,1,2.3545597791671753,2.3545597791671753
psychologist,M,sex,1,1,2.2830211520195007,2.2830211520195007
psychologist,M,practice,2,2,1.1053736805915833,2.2107473611831665
psychologist,M,child,2,2,1.0723761916160583,2.1447523832321167
psychologist,M,expertise,2,2,1.0708962380886078,2.1417924761772156
psychologist,M,psychologists,2,2,1.0590004995465279,2.1180009990930557
psychologist,M,helping,2,2,0.919082835316658,1.838165670633316
psychologist,M,psychopathology,1,1,1.7787184715270996,1.7787184715270996
psychologist,M,psychotherapy,2,2,0.8652064800262451,1.7304129600524902
psychologist,M,ptsd,1,1,1.718780517578125,1.718780517578125
psychologist,M,psychiatry,3,2,0.5711327070991198,1.7133981212973595
psychologist,M,depression,3,3,0.5689528981844584,1.7068586945533752
psychologist,M,clients,3,2,0.5594064990679423,1.678219497203827
psychologist,M,services,2,2,0.8186431229114532,1.6372862458229065
psychologist,M,patients,2,2,0.7936989665031433,1.5873979330062866
psychologist,M,professional,2,2,0.7711710333824158,1.5423420667648315
psychologist,M,parent's,1,1,1.5411825776100159,1.5411825776100159
psychologist,M,experiences,4,4,0.3765099737793207,1.5060398951172829
psychologist,M,approach,1,1,1.4942784309387207,1.4942784309387207
psychologist,M,agencies,1,1,1.4914497435092926,1.4914497435092926
psychologist,M,incentive,1,1,1.4781081676483154,1.4781081676483154
psychologist,M,neuroscience,1,1,1.4722934179008007,1.4722934179008007
psychologist,M,therapeutic,2,2,0.7221308946609497,1.4442617893218994
psychologist,M,ph.d,2,2,0.7216923949308693,1.4433847898617387
psychologist,M,treatment,2,2,0.7006695717573166,1.4013391435146332
psychologist,M,predatory,1,1,1.3379742503166199,1.3379742503166199
psychologist,M,anxiety,2,2,0.6601999029517174,1.3203998059034348
psychologist,M,mpd,1,1,1.3198650777339935,1.3198650777339935
psychologist,M,existential,1,1,1.3090357780456543,1.3090357780456543
psychologist,M,mindfulness,2,2,0.6354951858520508,1.2709903717041016
psychologist,M,classes,1,1,1.259331226348877,1.259331226348877
psychologist,M,cultivating,1,1,1.188380479812622,1.188380479812622
psychologist,M,assault,1,1,1.1324026584625244,1.1324026584625244
psychologist,M,psychiatric,1,1,1.1289024353027344,1.1289024353027344
psychologist,M,neurotherapy,1,1,1.128659013658762,1.128659013658762
psychologist,M,more.read,1,1,1.0948493480682373,1.0948493480682373
psychologist,M,doctors,2,2,0.5376903116703033,1.0753806233406067
psychologist,M,philosopher/firefighter,1,1,1.064945437014103,1.064945437014103
psychologist,M,cope,1,1,1.0605870485305786,1.0605870485305786
psychologist,M,physical,1,1,1.0271695852279663,1.0271695852279663
psychologist,M,detectives,1,1,1.0154774188995361,1.0154774188995361
psychologist,M,goals,1,1,0.9907797574996948,0.9907797574996948
psychologist,M,group,1,1,0.9890512228012085,0.9890512228012085
psychologist,M,centers,1,1,0.9776383638381958,0.9776383638381958
psychologist,M,identified,1,1,0.97743159532547,0.97743159532547
psychologist,M,author,1,1,0.9764332175254822,0.9764332175254822
psychologist,M,neuropsychological,2,2,0.48811865970492363,0.9762373194098473
psychologist,M,mindful,1,1,0.9687731862068176,0.9687731862068176
psychologist,M,behavioral,2,2,0.4788152873516083,0.9576305747032166
psychologist,M,individuals,1,1,0.9225369095802307,0.9225369095802307
psychologist,M,through,1,1,0.9045212268829346,0.9045212268829346
psychologist,M,uses,1,1,0.8905827403068542,0.8905827403068542
psychologist,M,person's,1,1,0.8890733122825623,0.8890733122825623
psychologist,M,following,1,1,0.8740216493606567,0.8740216493606567
psychologist,M,professor,1,1,0.8635104298591614,0.8635104298591614
psychologist,M,psychophysiology,1,1,0.8534688204526901,0.8534688204526901
psychologist,M,insight,1,1,0.8488662242889404,0.8488662242889404
psychologist,M,books,1,1,0.8286477439105511,0.8286477439105511
psychologist,M,community,1,1,0.827475905418396,0.827475905418396
psychologist,M,factors,1,1,0.8172600269317627,0.8172600269317627
psychologist,M,psychotherapeutic,1,1,0.8030215203762054,0.8030215203762054
psychologist,M,experts,1,1,0.7993565797805786,0.7993565797805786
psychologist,M,dynamics,1,1,0.7911175489425659,0.7911175489425659
psychologist,M,faculty,1,1,0.7836768627166748,0.7836768627166748
psychologist,M,number,2,2,0.3884212076663971,0.7768424153327942
psychologist,M,carolinas,1,1,0.7669589817523956,0.7669589817523956
psychologist,M,board,1,1,0.7550122737884521,0.7550122737884521
psychologist,M,specializes,1,1,0.7440825700759888,0.7440825700759888
psychologist,M,mood,1,1,0.7407231330871582,0.7407231330871582
psychologist,M,social,1,1,0.7398372888565063,0.7398372888565063
psychologist,M,come,1,1,0.736533522605896,0.736533522605896
psychologist,M,relationship,1,1,0.7121901512145996,0.7121901512145996
psychologist,M,christian,1,1,0.7107822299003601,0.7107822299003601
psychologist,M,storyteller,1,1,0.709494017995894,0.709494017995894
psychologist,M,families,1,1,0.6908361911773682,0.6908361911773682
psychologist,M,ending,1,1,0.6885675191879272,0.6885675191879272
psychologist,M,bottom,1,1,0.6844027638435364,0.6844027638435364
psychologist,M,interventions,1,1,0.6818962097167969,0.6818962097167969
psychologist,M,effectiveness,1,1,0.6761962175369263,0.6761962175369263
psychologist,M,brodeur,1,1,0.6524677574634552,0.6524677574634552
psychologist,M,assessments,1,1,0.6515829563140869,0.6515829563140869
psychologist,M,advises,2,2,0.3242090940475464,0.6484181880950928
psychologist,M,jung's,1,1,0.6416771709918976,0.6416771709918976
psychologist,M,developmental,1,1,0.633979469537735,0.633979469537735
psychologist,M,include:addictions,1,1,0.6303233578801155,0.6303233578801155
psychologist,M,viewpoint,1,1,0.6106987372040749,0.6106987372040749
psychologist,M,adults,1,1,0.6080292463302612,0.6080292463302612
psychologist,M,associates,1,1,0.6031753532588482,0.6031753532588482
psychologist,M,conducts,1,1,0.6009542942047119,0.6009542942047119
psychologist,M,evaluation,1,1,0.5995883941650391,0.5995883941650391
psychologist,M,efficiency,1,1,0.5990271270275116,0.5990271270275116
psychologist,M,stress,1,1,0.5983354672789574,0.5983354672789574
psychologist,M,clinician,1,1,0.5953457951545715,0.5953457951545715
psychologist,M,works,1,1,0.589072048664093,0.589072048664093
psychologist,M,withinâģŀ,1,1,0.5752367973327637,0.5752367973327637
psychologist,M,mind-body,1,1,0.5750496610999107,0.5750496610999107
psychologist,M,psychopathy,1,1,0.5747302770614624,0.5747302770614624
psychologist,M,autism,1,1,0.5746498703956604,0.5746498703956604
