id,profession,profession_stored,gender,swap_direction,n_tokens_swapped,pred_label_stored,pred_label_original_fresh,stored_fresh_agree,pred_label_swapped,pred_flipped,pred_prob_original_class_original,pred_prob_original_class_after_swap,pred_prob_swapped_top,prob_drop
55566,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.7791,0.7801,0.7801,-0.0010000000000000009
24744,teacher,teacher,M,M→F,5,teacher,teacher,True,teacher,False,0.5348,0.7903,0.7903,-0.25549999999999995
73269,teacher,teacher,M,M→F,3,teacher,teacher,True,teacher,False,0.9979,0.9982,0.9982,-0.00029999999999996696
10380,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.9979,0.9981,0.9981,-0.00019999999999997797
19688,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.9977,0.9985,0.9985,-0.0008000000000000229
20392,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9559,0.6122,0.6122,0.3437
59969,comedian,comedian,M,M→F,7,comedian,comedian,True,model,True,0.7211,0.0276,0.8511,0.6935
47561,painter,painter,F,F→M,4,painter,painter,True,painter,False,0.9894,0.9857,0.9857,0.0036999999999999256
52066,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
31828,professor,professor,F,F→M,8,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
24002,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9994,0.9994,0.9994,0.0
40216,attorney,attorney,M,M→F,6,attorney,attorney,True,attorney,False,0.9996,0.9996,0.9996,0.0
49616,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.996,0.9963,0.9963,-0.00029999999999996696
65820,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9997,0.9997,0.9997,0.0
68988,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
82424,photographer,photographer,F,F→M,6,photographer,photographer,True,photographer,False,0.9689,0.9636,0.9636,0.005299999999999971
95395,nurse,nurse,F,F→M,1,nurse,nurse,True,attorney,True,0.2117,0.0036,0.1855,0.2081
45431,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9996,0.9996,0.9996,0.0
56953,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.7439,0.8541,0.8541,-0.11019999999999996
31513,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
17901,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,psychologist,False,0.983,0.9877,0.9877,-0.0047000000000000375
54890,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9944,0.9961,0.9961,-0.0017000000000000348
17066,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9975,0.998,0.998,-0.0004999999999999449
65009,physician,physician,F,F→M,7,physician,physician,True,physician,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
29506,teacher,teacher,F,F→M,6,teacher,teacher,True,teacher,False,0.9988,0.9985,0.9985,0.00029999999999996696
82437,nurse,nurse,F,F→M,6,nurse,nurse,True,nurse,False,0.9995,0.9994,0.9994,0.00010000000000010001
23830,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.997,0.9971,0.9971,-9.999999999998899e-05
42543,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9974,0.9959,0.9959,0.0014999999999999458
46013,dentist,dentist,F,F→M,3,dentist,dentist,True,dentist,False,0.9747,0.9706,0.9706,0.0040999999999999925
78915,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9983,0.9984,0.9984,-9.999999999998899e-05
60842,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.8716,0.895,0.895,-0.023399999999999976
53065,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9998,0.9998,0.9998,0.0
10290,poet,poet,F,F→M,5,poet,poet,True,photographer,True,0.3104,0.2355,0.47,0.07490000000000002
11528,photographer,photographer,F,F→M,5,photographer,photographer,True,photographer,False,0.9966,0.9952,0.9952,0.0014000000000000679
52893,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
85243,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9913,0.9896,0.9896,0.0016999999999999238
53654,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.9982,0.998,0.998,0.00019999999999997797
68777,teacher,teacher,M,M→F,2,teacher,teacher,True,teacher,False,0.9923,0.994,0.994,-0.0017000000000000348
89847,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9905,0.9926,0.9926,-0.0020999999999999908
91005,software engineer,software engineer,M,M→F,1,software engineer,software engineer,True,software engineer,False,0.9603,0.9741,0.9741,-0.013799999999999923
48497,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9489,0.9515,0.9515,-0.0026000000000000467
20401,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
55783,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,psychologist,False,0.879,0.6994,0.6994,0.17959999999999998
26982,nurse,nurse,F,F→M,8,nurse,nurse,True,nurse,False,0.9936,0.9924,0.9924,0.0012000000000000899
14561,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.8964,0.9114,0.9114,-0.015000000000000013
76071,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9996,0.9995,0.9995,9.999999999998899e-05
22292,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9935,0.9949,0.9949,-0.0013999999999999568
87534,software engineer,software engineer,M,M→F,4,software engineer,software engineer,True,software engineer,False,0.9656,0.9711,0.9711,-0.005499999999999949
87841,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9655,0.9757,0.9757,-0.010199999999999987
17263,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9995,0.9993,0.9993,0.000200000000000089
74549,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
74895,teacher,teacher,M,M→F,2,teacher,teacher,True,teacher,False,0.3696,0.3356,0.3356,0.033999999999999975
29205,journalist,journalist,M,M→F,3,journalist,journalist,True,journalist,False,0.5142,0.6944,0.6944,-0.18020000000000003
2371,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.9727,0.9299,0.9299,0.04280000000000006
42684,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9983,0.9983,0.9983,0.0
4212,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
58758,dentist,dentist,F,F→M,2,dentist,dentist,True,dentist,False,0.998,0.9981,0.9981,-9.999999999998899e-05
63624,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
86794,filmmaker,filmmaker,F,F→M,1,filmmaker,filmmaker,True,filmmaker,False,0.6178,0.8097,0.8097,-0.19189999999999996
71446,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9926,0.9963,0.9963,-0.0036999999999999256
59152,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
47905,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9945,0.9899,0.9899,0.0046000000000000485
40649,professor,professor,F,F→M,2,professor,professor,True,teacher,True,0.6847,0.4204,0.5749,0.2643
13922,dietitian,dietitian,F,F→M,1,dietitian,dietitian,True,dietitian,False,0.9984,0.9984,0.9984,0.0
48089,nurse,nurse,F,F→M,2,nurse,nurse,True,surgeon,True,0.3478,0.0041,0.7004,0.3437
17491,teacher,teacher,F,F→M,3,teacher,teacher,True,teacher,False,0.7512,0.791,0.791,-0.03980000000000006
47421,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9959,0.9957,0.9957,0.00019999999999997797
56896,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.8883,0.9366,0.9366,-0.04830000000000001
22711,surgeon,surgeon,M,M→F,3,surgeon,surgeon,True,surgeon,False,0.9425,0.8355,0.8355,0.10699999999999998
34105,dentist,dentist,F,F→M,1,dentist,dentist,True,dentist,False,0.9164,0.9061,0.9061,0.010299999999999976
38376,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.999,0.999,0.999,0.0
19826,physician,physician,F,F→M,1,physician,physician,True,physician,False,0.9037,0.9906,0.9906,-0.08690000000000009
42516,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
7674,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9994,0.9995,0.9995,-0.00010000000000010001
76486,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9976,0.9974,0.9974,0.000200000000000089
66021,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.99,0.9779,0.9779,0.0121
44460,photographer,photographer,F,F→M,2,photographer,photographer,True,photographer,False,0.9986,0.9987,0.9987,-9.999999999998899e-05
7836,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.632,0.7155,0.7155,-0.08350000000000002
88173,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9998,0.9997,0.9997,9.999999999998899e-05
86739,poet,poet,M,M→F,4,poet,poet,True,poet,False,0.6307,0.5363,0.5363,0.09440000000000004
51004,nurse,nurse,F,F→M,2,nurse,nurse,True,attorney,True,0.6842,0.139,0.2569,0.5452
91623,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.4693,0.6384,0.6384,-0.16909999999999997
55356,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9919,0.9922,0.9922,-0.00029999999999996696
56236,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9702,0.9745,0.9745,-0.0043000000000000815
6581,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.9187,0.9615,0.9615,-0.04280000000000006
50156,professor,professor,M,M→F,7,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
90445,dietitian,dietitian,F,F→M,2,dietitian,dietitian,True,teacher,True,0.887,0.1776,0.3414,0.7094
94275,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
78408,professor,professor,F,F→M,7,professor,professor,True,professor,False,0.9994,0.9995,0.9995,-0.00010000000000010001
30526,teacher,teacher,M,M→F,5,teacher,teacher,True,teacher,False,0.9126,0.9338,0.9338,-0.021199999999999997
90427,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9893,0.9766,0.9766,0.012699999999999934
44681,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9955,0.9965,0.9965,-0.0010000000000000009
92309,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9849,0.9659,0.9659,0.019000000000000017
56324,poet,poet,F,F→M,2,poet,poet,True,poet,False,0.8457,0.824,0.824,0.021700000000000053
3301,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
19025,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
26346,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9997,0.9996,0.9996,9.999999999998899e-05
54997,photographer,photographer,M,M→F,4,photographer,photographer,True,photographer,False,0.9985,0.9984,0.9984,0.00010000000000010001
42389,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.9961,0.9978,0.9978,-0.0017000000000000348
37278,model,model,F,F→M,6,model,model,True,model,False,0.9993,0.9992,0.9992,9.999999999998899e-05
10792,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
32800,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9977,0.9975,0.9975,0.00019999999999997797
61445,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
42048,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9265,0.9141,0.9141,0.012399999999999967
25913,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9985,0.9989,0.9989,-0.00039999999999995595
45873,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
74281,psychologist,psychologist,M,M→F,3,psychologist,psychologist,True,psychologist,False,0.9269,0.9341,0.9341,-0.007200000000000095
74877,teacher,teacher,M,M→F,6,teacher,teacher,True,teacher,False,0.8876,0.752,0.752,0.13559999999999994
23306,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9921,0.9909,0.9909,0.0011999999999999789
67021,software engineer,software engineer,M,M→F,3,software engineer,software engineer,True,software engineer,False,0.8796,0.913,0.913,-0.033399999999999985
60464,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9988,0.9991,0.9991,-0.00029999999999996696
51426,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9341,0.9719,0.9719,-0.037799999999999945
9035,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9535,0.9745,0.9745,-0.02100000000000002
55478,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.9855,0.9816,0.9816,0.0039000000000000146
25968,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9994,0.9994,0.9994,0.0
6932,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9998,0.9997,0.9997,9.999999999998899e-05
20987,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9978,0.9985,0.9985,-0.0007000000000000339
54390,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9863,0.9922,0.9922,-0.005900000000000016
88993,painter,painter,M,M→F,7,painter,painter,True,painter,False,0.9963,0.996,0.996,0.00029999999999996696
27793,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9988,0.9989,0.9989,-9.999999999998899e-05
41574,dentist,dentist,F,F→M,1,dentist,dentist,True,dentist,False,0.9683,0.9667,0.9667,0.0016000000000000458
55022,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
74088,model,model,F,F→M,4,model,model,True,model,False,0.9993,0.9992,0.9992,9.999999999998899e-05
86539,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.9179,0.969,0.969,-0.05109999999999992
28579,journalist,journalist,M,M→F,4,journalist,journalist,True,journalist,False,0.9989,0.999,0.999,-9.999999999998899e-05
26091,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
60862,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9992,0.9993,0.9993,-9.999999999998899e-05
85552,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.9991,0.999,0.999,9.999999999998899e-05
53127,nurse,nurse,F,F→M,5,nurse,nurse,True,nurse,False,0.9962,0.9949,0.9949,0.0012999999999999678
20493,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.8453,0.8885,0.8885,-0.043199999999999905
87474,journalist,journalist,F,F→M,1,journalist,journalist,True,attorney,True,0.2503,0.1578,0.4674,0.09250000000000003
17828,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9969,0.9964,0.9964,0.000500000000000056
72464,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9996,0.9996,0.9996,0.0
75043,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
17005,photographer,photographer,F,F→M,2,photographer,photographer,True,photographer,False,0.9969,0.9974,0.9974,-0.0004999999999999449
52771,software engineer,software engineer,F,F→M,4,software engineer,software engineer,True,software engineer,False,0.6723,0.6708,0.6708,0.0015000000000000568
45576,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9999,0.9999,0.9999,0.0
55414,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.9927,0.9978,0.9978,-0.005099999999999993
10077,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9992,0.9991,0.9991,9.999999999998899e-05
94683,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9717,0.9665,0.9665,0.005199999999999982
32125,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
59771,painter,painter,M,M→F,3,painter,painter,True,painter,False,0.5932,0.7171,0.7171,-0.12390000000000001
71491,dietitian,dietitian,F,F→M,3,dietitian,dietitian,True,dietitian,False,0.9978,0.9975,0.9975,0.00029999999999996696
53634,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9987,0.9987,0.9987,0.0
55169,photographer,photographer,F,F→M,5,photographer,photographer,True,photographer,False,0.9987,0.9989,0.9989,-0.00019999999999997797
26560,painter,painter,M,M→F,6,painter,painter,True,painter,False,0.9311,0.9484,0.9484,-0.017299999999999982
12059,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9634,0.9323,0.9323,0.031100000000000017
46336,comedian,comedian,M,M→F,4,comedian,comedian,True,comedian,False,0.9972,0.9964,0.9964,0.0008000000000000229
42650,journalist,journalist,M,M→F,1,journalist,journalist,True,journalist,False,0.8125,0.8584,0.8584,-0.04590000000000005
85433,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9952,0.9958,0.9958,-0.0006000000000000449
78446,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9953,0.9946,0.9946,0.0006999999999999229
65196,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.9995,0.9996,0.9996,-9.999999999998899e-05
40720,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
67546,professor,professor,F,F→M,10,professor,professor,True,professor,False,0.8504,0.8668,0.8668,-0.01639999999999997
74416,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,professor,True,0.6714,0.4527,0.5456,0.2187
69366,architect,architect,M,M→F,3,architect,architect,True,architect,False,0.998,0.9978,0.9978,0.00019999999999997797
68821,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
11689,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.939,0.9137,0.9137,0.02529999999999999
71219,painter,painter,M,M→F,2,painter,painter,True,painter,False,0.9903,0.987,0.987,0.0032999999999999696
94572,architect,architect,M,M→F,3,architect,architect,True,software engineer,True,0.5584,0.4588,0.5321,0.09960000000000002
88412,dietitian,dietitian,F,F→M,1,dietitian,dietitian,True,dietitian,False,0.9962,0.9951,0.9951,0.0010999999999999899
21711,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.8086,0.7156,0.7156,0.09299999999999997
73550,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9992,0.9991,0.9991,9.999999999998899e-05
15447,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9997,0.9998,0.9998,-9.999999999998899e-05
22029,psychologist,psychologist,F,F→M,4,psychologist,psychologist,True,psychologist,False,0.5521,0.4299,0.4299,0.12220000000000003
25040,journalist,journalist,M,M→F,1,journalist,journalist,True,journalist,False,0.9629,0.9541,0.9541,0.00880000000000003
74511,psychologist,psychologist,M,M→F,4,psychologist,psychologist,True,psychologist,False,0.8823,0.8684,0.8684,0.013900000000000023
54393,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
74851,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
43933,physician,physician,F,F→M,1,physician,physician,True,physician,False,0.624,0.8328,0.8328,-0.20879999999999999
63844,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
20289,model,model,F,F→M,4,model,model,True,model,False,0.9994,0.999,0.999,0.00039999999999995595
40860,filmmaker,filmmaker,F,F→M,5,filmmaker,filmmaker,True,filmmaker,False,0.9974,0.9975,0.9975,-0.00010000000000010001
61380,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.5372,0.8011,0.8011,-0.2639
78146,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9634,0.9662,0.9662,-0.0027999999999999137
19049,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9987,0.9977,0.9977,0.0010000000000000009
42320,painter,painter,F,F→M,2,painter,painter,True,painter,False,0.9932,0.9929,0.9929,0.00029999999999996696
90687,attorney,attorney,F,F→M,3,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
12462,model,model,F,F→M,4,model,model,True,model,False,0.9995,0.9991,0.9991,0.00040000000000006697
57103,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.8265,0.8294,0.8294,-0.0029000000000000137
19390,surgeon,surgeon,F,F→M,1,surgeon,surgeon,True,surgeon,False,0.9989,0.9989,0.9989,0.0
21342,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.668,0.6587,0.6587,0.009300000000000086
85401,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9979,0.9981,0.9981,-0.00019999999999997797
86730,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9991,0.999,0.999,9.999999999998899e-05
35260,photographer,photographer,M,M→F,5,photographer,photographer,True,photographer,False,0.9978,0.9979,0.9979,-9.999999999998899e-05
91229,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9997,0.9997,0.9997,0.0
29007,software engineer,software engineer,M,M→F,4,software engineer,software engineer,True,software engineer,False,0.9667,0.972,0.972,-0.005299999999999971
60447,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.9997,0.9998,0.9998,-9.999999999998899e-05
48315,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.999,0.9991,0.9991,-9.999999999998899e-05
35781,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.7116,0.7686,0.7686,-0.05699999999999994
28492,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.8625,0.952,0.952,-0.08949999999999991
76024,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.9494,0.9806,0.9806,-0.031200000000000006
44881,journalist,journalist,M,M→F,8,journalist,journalist,True,journalist,False,0.9832,0.991,0.991,-0.007800000000000029
82975,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9998,0.9997,0.9997,9.999999999998899e-05
78727,accountant,accountant,F,F→M,3,accountant,accountant,True,accountant,False,0.999,0.999,0.999,0.0
94525,nurse,nurse,F,F→M,3,nurse,nurse,True,teacher,True,0.6421,0.2134,0.7517,0.42869999999999997
62663,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9461,0.949,0.949,-0.0028999999999999027
11646,attorney,attorney,F,F→M,5,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
26545,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.7847,0.802,0.802,-0.017300000000000093
76100,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9993,0.9992,0.9992,9.999999999998899e-05
77060,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9987,0.9987,0.9987,0.0
64659,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9857,0.975,0.975,0.010700000000000043
39811,journalist,journalist,M,M→F,3,journalist,journalist,True,journalist,False,0.9987,0.9987,0.9987,0.0
93129,nurse,nurse,F,F→M,2,nurse,nurse,True,physician,True,0.5766,0.1615,0.8263,0.4151
85523,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
8271,accountant,accountant,M,M→F,1,accountant,accountant,True,accountant,False,0.9985,0.9985,0.9985,0.0
83871,composer,composer,M,M→F,1,composer,composer,True,composer,False,0.9748,0.9665,0.9665,0.008299999999999974
70609,journalist,journalist,M,M→F,6,journalist,journalist,True,journalist,False,0.7386,0.7434,0.7434,-0.0047999999999999154
82045,journalist,journalist,F,F→M,6,journalist,journalist,True,journalist,False,0.9992,0.9991,0.9991,9.999999999998899e-05
77864,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9985,0.9982,0.9982,0.000300000000000078
14842,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9749,0.9883,0.9883,-0.013399999999999967
69703,painter,painter,F,F→M,6,painter,painter,True,painter,False,0.9746,0.9735,0.9735,0.0010999999999999899
55971,psychologist,psychologist,F,F→M,5,psychologist,psychologist,True,psychologist,False,0.9956,0.9961,0.9961,-0.0004999999999999449
31706,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
2731,dietitian,dietitian,F,F→M,2,dietitian,dietitian,True,dietitian,False,0.9403,0.5797,0.5797,0.36060000000000003
85516,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.961,0.9854,0.9854,-0.02440000000000009
10447,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9961,0.9968,0.9968,-0.0007000000000000339
42944,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.888,0.7547,0.7547,0.13329999999999997
26378,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9998,0.9998,0.9998,0.0
57872,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9996,0.9996,0.9996,0.0
77931,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9935,0.9946,0.9946,-0.0010999999999999899
37397,architect,architect,M,M→F,1,architect,architect,True,architect,False,0.9965,0.9965,0.9965,0.0
15403,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9944,0.9951,0.9951,-0.0007000000000000339
69114,teacher,teacher,F,F→M,3,teacher,teacher,True,teacher,False,0.9613,0.9707,0.9707,-0.009399999999999964
63399,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9954,0.9906,0.9906,0.0047999999999999154
12789,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9918,0.9934,0.9934,-0.0015999999999999348
12844,accountant,accountant,M,M→F,2,accountant,accountant,True,accountant,False,0.8126,0.8342,0.8342,-0.021600000000000064
13944,comedian,comedian,M,M→F,3,comedian,comedian,True,comedian,False,0.9961,0.9953,0.9953,0.0008000000000000229
2514,professor,professor,F,F→M,8,professor,professor,True,professor,False,0.9852,0.9843,0.9843,0.0009000000000000119
63619,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.999,0.9981,0.9981,0.0009000000000000119
33192,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9998,0.9998,0.9998,0.0
87259,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9981,0.9982,0.9982,-9.999999999998899e-05
11641,comedian,comedian,M,M→F,3,comedian,comedian,True,comedian,False,0.7572,0.3503,0.3503,0.4069
84649,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.999,0.9995,0.9995,-0.000500000000000056
77255,accountant,accountant,M,M→F,1,accountant,accountant,True,accountant,False,0.9989,0.999,0.999,-9.999999999998899e-05
57256,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.8689,0.783,0.783,0.08589999999999998
38988,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.9997,0.9997,0.9997,0.0
9964,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9996,0.9996,0.9996,0.0
81140,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.6968,0.7613,0.7613,-0.0645
22301,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9966,0.9961,0.9961,0.000500000000000056
12931,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.7542,0.8852,0.8852,-0.131
90304,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9992,0.9993,0.9993,-9.999999999998899e-05
22732,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9997,0.9997,0.9997,0.0
2164,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9997,0.9997,0.9997,0.0
62876,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.994,0.9949,0.9949,-0.0009000000000000119
64373,photographer,photographer,F,F→M,6,photographer,photographer,True,photographer,False,0.9957,0.9955,0.9955,0.00019999999999997797
62934,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
