id,profession,profession_stored,gender,swap_direction,n_tokens_swapped,pred_label_stored,pred_label_original_fresh,stored_fresh_agree,pred_label_swapped,pred_flipped,pred_prob_original_class_original,pred_prob_original_class_after_swap,pred_prob_swapped_top,prob_drop
43655,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.7332,0.8411,0.8411,-0.1079
75082,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.9602,0.9816,0.9816,-0.021399999999999975
29736,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
78512,software engineer,software engineer,M,M→F,5,software engineer,software engineer,True,software engineer,False,0.5924,0.533,0.533,0.05940000000000001
50243,psychologist,psychologist,F,F→M,7,psychologist,psychologist,True,psychologist,False,0.8312,0.8215,0.8215,0.009700000000000042
39940,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.9995,0.9995,0.9995,0.0
66166,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9987,0.9987,0.9987,0.0
8363,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9982,0.998,0.998,0.00019999999999997797
84273,filmmaker,filmmaker,M,M→F,3,filmmaker,filmmaker,True,filmmaker,False,0.9934,0.9935,0.9935,-0.00010000000000010001
29595,filmmaker,filmmaker,F,F→M,7,filmmaker,filmmaker,True,filmmaker,False,0.9934,0.9947,0.9947,-0.0013000000000000789
24552,teacher,teacher,F,F→M,5,teacher,teacher,True,teacher,False,0.991,0.9882,0.9882,0.0028000000000000247
26685,journalist,journalist,M,M→F,6,journalist,journalist,True,journalist,False,0.9932,0.9959,0.9959,-0.0027000000000000357
19334,surgeon,surgeon,F,F→M,3,surgeon,surgeon,True,surgeon,False,0.9962,0.9965,0.9965,-0.000300000000000078
10387,surgeon,surgeon,F,F→M,2,surgeon,surgeon,True,surgeon,False,0.9984,0.9984,0.9984,0.0
32201,software engineer,software engineer,M,M→F,3,software engineer,software engineer,True,software engineer,False,0.8059,0.8569,0.8569,-0.051000000000000045
58282,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.999,0.9991,0.9991,-9.999999999998899e-05
49035,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.9924,0.9939,0.9939,-0.0015000000000000568
23352,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9772,0.9619,0.9619,0.01529999999999998
90291,model,model,M,M→F,4,model,model,True,model,False,0.8417,0.9451,0.9451,-0.10340000000000005
25358,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.5186,0.801,0.801,-0.2824000000000001
76803,psychologist,psychologist,M,M→F,2,psychologist,psychologist,True,psychologist,False,0.9927,0.9912,0.9912,0.0015000000000000568
85590,professor,professor,F,F→M,7,professor,professor,True,professor,False,0.9976,0.9977,0.9977,-9.999999999998899e-05
28576,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9995,0.9995,0.9995,0.0
74893,teacher,teacher,M,M→F,2,teacher,teacher,True,teacher,False,0.9935,0.9953,0.9953,-0.0017999999999999128
26200,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
14885,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9987,0.9985,0.9985,0.00019999999999997797
14442,architect,architect,M,M→F,4,architect,architect,True,architect,False,0.7187,0.532,0.532,0.18669999999999998
83310,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9978,0.9978,0.9978,0.0
21822,painter,painter,M,M→F,6,painter,painter,True,painter,False,0.9595,0.9802,0.9802,-0.02069999999999994
91539,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9936,0.9948,0.9948,-0.0011999999999999789
47824,architect,architect,M,M→F,2,architect,architect,True,software engineer,True,0.54,0.3928,0.6024,0.14720000000000005
94091,photographer,photographer,F,F→M,6,photographer,photographer,True,photographer,False,0.9967,0.9962,0.9962,0.000500000000000056
8694,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
786,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.6142,0.9516,0.9516,-0.33740000000000003
22750,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
44270,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9702,0.9644,0.9644,0.005799999999999916
34573,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9989,0.9989,0.9989,0.0
44670,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9843,0.9867,0.9867,-0.0024000000000000687
26558,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9984,0.9982,0.9982,0.00019999999999997797
987,photographer,photographer,F,F→M,5,photographer,photographer,True,photographer,False,0.9926,0.993,0.993,-0.00039999999999995595
2171,attorney,attorney,F,F→M,7,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
60868,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9984,0.9982,0.9982,0.00019999999999997797
22353,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9985,0.9985,0.9985,0.0
78455,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
34535,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9988,0.9987,0.9987,9.999999999998899e-05
29494,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
6970,journalist,journalist,F,F→M,6,journalist,journalist,True,journalist,False,0.9928,0.9769,0.9769,0.015900000000000025
81777,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.9982,0.9978,0.9978,0.00039999999999995595
47944,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9154,0.9057,0.9057,0.009700000000000042
76092,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
54765,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9126,0.9114,0.9114,0.0011999999999999789
67872,teacher,teacher,F,F→M,5,teacher,teacher,True,teacher,False,0.9962,0.9928,0.9928,0.0033999999999999586
49259,teacher,teacher,F,F→M,6,teacher,teacher,True,teacher,False,0.9889,0.9732,0.9732,0.015700000000000047
60181,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9135,0.9506,0.9506,-0.03710000000000002
75421,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.917,0.9082,0.9082,0.00880000000000003
51571,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9974,0.9976,0.9976,-0.000200000000000089
46365,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9995,0.9994,0.9994,0.00010000000000010001
92126,comedian,comedian,M,M→F,1,comedian,comedian,True,comedian,False,0.9966,0.9962,0.9962,0.00040000000000006697
52908,psychologist,psychologist,M,M→F,5,psychologist,psychologist,True,psychologist,False,0.9378,0.9388,0.9388,-0.0010000000000000009
22107,poet,poet,F,F→M,8,poet,poet,True,poet,False,0.9827,0.9843,0.9843,-0.0015999999999999348
58186,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,psychologist,False,0.9936,0.9948,0.9948,-0.0011999999999999789
4910,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9991,0.9992,0.9992,-9.999999999998899e-05
61132,nurse,nurse,M,M→F,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
73112,attorney,attorney,M,M→F,7,attorney,attorney,True,attorney,False,0.9933,0.992,0.992,0.0012999999999999678
62780,teacher,teacher,F,F→M,3,teacher,teacher,True,teacher,False,0.9894,0.988,0.988,0.0013999999999999568
3296,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
8700,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
31704,journalist,journalist,F,F→M,3,journalist,journalist,True,journalist,False,0.998,0.998,0.998,0.0
46846,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9989,0.999,0.999,-9.999999999998899e-05
20452,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
79309,composer,composer,M,M→F,1,composer,composer,True,composer,False,0.9974,0.9973,0.9973,9.999999999998899e-05
93036,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,surgeon,False,0.9983,0.9983,0.9983,0.0
82716,attorney,attorney,M,M→F,4,attorney,attorney,True,attorney,False,0.9995,0.9995,0.9995,0.0
28452,nurse,nurse,F,F→M,5,nurse,nurse,True,nurse,False,0.9993,0.9993,0.9993,0.0
87947,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9183,0.9386,0.9386,-0.020299999999999985
93024,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9969,0.9945,0.9945,0.0023999999999999577
60324,teacher,teacher,M,M→F,5,teacher,teacher,True,teacher,False,0.9939,0.9948,0.9948,-0.0009000000000000119
13325,dietitian,dietitian,M,M→F,3,dietitian,dietitian,True,dietitian,False,0.9662,0.9804,0.9804,-0.014200000000000101
23984,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
26531,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
67454,dietitian,dietitian,F,F→M,4,dietitian,dietitian,True,dietitian,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
49420,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.8829,0.9505,0.9505,-0.0676
8062,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9982,0.9967,0.9967,0.0014999999999999458
12469,psychologist,psychologist,F,F→M,2,psychologist,psychologist,True,psychologist,False,0.9671,0.9864,0.9864,-0.019300000000000095
72346,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.995,0.9942,0.9942,0.0008000000000000229
18331,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
88767,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9988,0.9984,0.9984,0.00040000000000006697
39400,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
48409,filmmaker,filmmaker,M,M→F,1,filmmaker,filmmaker,True,filmmaker,False,0.7824,0.7924,0.7924,-0.010000000000000009
76478,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9974,0.9971,0.9971,0.00029999999999996696
67165,painter,painter,F,F→M,3,painter,painter,True,painter,False,0.9909,0.9914,0.9914,-0.0004999999999999449
12136,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9961,0.9967,0.9967,-0.0006000000000000449
9522,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.998,0.9981,0.9981,-9.999999999998899e-05
73719,software engineer,software engineer,M,M→F,6,software engineer,software engineer,True,software engineer,False,0.965,0.9755,0.9755,-0.010500000000000065
54836,attorney,attorney,M,M→F,7,attorney,attorney,True,attorney,False,0.9995,0.9995,0.9995,0.0
63994,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
59317,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9981,0.9978,0.9978,0.00029999999999996696
78957,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.9032,0.8994,0.8994,0.0038000000000000256
37861,software engineer,software engineer,M,M→F,2,software engineer,software engineer,True,software engineer,False,0.8307,0.8881,0.8881,-0.05740000000000001
25082,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9977,0.9975,0.9975,0.00019999999999997797
33162,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.993,0.9941,0.9941,-0.0010999999999999899
49786,nurse,nurse,F,F→M,4,nurse,nurse,True,professor,True,0.766,0.4749,0.5185,0.2911
25316,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9985,0.9986,0.9986,-9.999999999998899e-05
20348,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9862,0.9885,0.9885,-0.0023000000000000798
87988,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9935,0.9928,0.9928,0.0007000000000000339
40392,psychologist,psychologist,M,M→F,4,psychologist,psychologist,True,psychologist,False,0.7769,0.6323,0.6323,0.14460000000000006
43962,dietitian,dietitian,F,F→M,1,dietitian,dietitian,True,dietitian,False,0.9988,0.9988,0.9988,0.0
10189,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
976,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.999,0.9989,0.9989,9.999999999998899e-05
48882,journalist,journalist,F,F→M,4,journalist,journalist,True,journalist,False,0.9979,0.9978,0.9978,9.999999999998899e-05
39983,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
8780,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.9978,0.9981,0.9981,-0.00029999999999996696
90459,dietitian,dietitian,F,F→M,3,dietitian,dietitian,True,dietitian,False,0.6573,0.2424,0.2424,0.4149
59603,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9986,0.9987,0.9987,-9.999999999998899e-05
36635,photographer,photographer,F,F→M,6,photographer,photographer,True,photographer,False,0.7567,0.7741,0.7741,-0.01739999999999997
23311,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
45869,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.6826,0.5746,0.5746,0.10799999999999998
7300,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,psychologist,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
92406,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
82327,surgeon,surgeon,F,F→M,3,surgeon,surgeon,True,surgeon,False,0.6658,0.8133,0.8133,-0.14750000000000008
73807,nurse,nurse,F,F→M,3,nurse,nurse,True,nurse,False,0.9958,0.9948,0.9948,0.0010000000000000009
87485,teacher,teacher,M,M→F,1,teacher,teacher,True,teacher,False,0.9852,0.9694,0.9694,0.015799999999999925
91256,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
34057,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.9891,0.9837,0.9837,0.00539999999999996
7523,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9955,0.9956,0.9956,-9.999999999998899e-05
92758,model,model,F,F→M,2,model,model,True,model,False,0.9988,0.9988,0.9988,0.0
4538,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9252,0.9262,0.9262,-0.0010000000000000009
82363,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.994,0.9983,0.9983,-0.0042999999999999705
60958,software engineer,software engineer,M,M→F,3,software engineer,software engineer,True,software engineer,False,0.8891,0.9286,0.9286,-0.03949999999999998
18222,photographer,photographer,M,M→F,5,photographer,photographer,True,photographer,False,0.9396,0.8704,0.8704,0.06920000000000004
27732,journalist,journalist,M,M→F,6,journalist,journalist,True,journalist,False,0.9706,0.9729,0.9729,-0.0022999999999999687
40468,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9961,0.9966,0.9966,-0.000500000000000056
65339,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9929,0.9923,0.9923,0.0006000000000000449
27545,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
63096,photographer,photographer,M,M→F,9,photographer,photographer,True,photographer,False,0.9825,0.9861,0.9861,-0.0035999999999999366
69990,model,model,F,F→M,4,model,model,True,model,False,0.999,0.999,0.999,0.0
67260,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9886,0.9691,0.9691,0.019500000000000073
7782,comedian,comedian,M,M→F,9,comedian,comedian,True,comedian,False,0.997,0.9968,0.9968,0.00019999999999997797
87017,journalist,journalist,F,F→M,5,journalist,journalist,True,journalist,False,0.9971,0.9964,0.9964,0.0007000000000000339
43715,attorney,attorney,F,F→M,5,attorney,attorney,True,attorney,False,0.9987,0.9986,0.9986,9.999999999998899e-05
58782,comedian,comedian,M,M→F,1,comedian,comedian,True,comedian,False,0.9963,0.9962,0.9962,9.999999999998899e-05
24866,nurse,nurse,F,F→M,5,nurse,nurse,True,nurse,False,0.9991,0.9975,0.9975,0.0015999999999999348
59109,accountant,accountant,M,M→F,2,accountant,accountant,True,accountant,False,0.997,0.9971,0.9971,-9.999999999998899e-05
37253,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
92515,architect,architect,M,M→F,2,architect,architect,True,architect,False,0.997,0.9968,0.9968,0.00019999999999997797
53310,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.7871,0.9003,0.9003,-0.11319999999999997
57561,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9816,0.9762,0.9762,0.005400000000000071
82790,attorney,attorney,F,F→M,4,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
7482,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9991,0.999,0.999,9.999999999998899e-05
12281,attorney,attorney,F,F→M,5,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
51055,journalist,journalist,F,F→M,5,journalist,journalist,True,journalist,False,0.9976,0.9973,0.9973,0.000300000000000078
86059,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
45785,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.8344,0.765,0.765,0.06940000000000002
57924,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9992,0.9992,0.9992,0.0
62994,professor,professor,M,M→F,8,professor,professor,True,professor,False,0.9948,0.9953,0.9953,-0.0004999999999999449
67749,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.9975,0.9988,0.9988,-0.0012999999999999678
18422,attorney,attorney,F,F→M,6,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
4673,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.9979,0.998,0.998,-9.999999999998899e-05
39686,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9885,0.9924,0.9924,-0.0038999999999999035
55857,photographer,photographer,M,M→F,1,photographer,photographer,True,psychologist,True,0.3809,0.1187,0.2437,0.2622
17084,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
37889,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9969,0.9971,0.9971,-0.00019999999999997797
71400,journalist,journalist,F,F→M,4,journalist,journalist,True,journalist,False,0.9969,0.9968,0.9968,9.999999999998899e-05
41070,teacher,teacher,M,M→F,2,teacher,teacher,True,teacher,False,0.4409,0.6587,0.6587,-0.21779999999999994
81236,composer,composer,M,M→F,3,composer,composer,True,composer,False,0.9951,0.9952,0.9952,-9.999999999998899e-05
19356,teacher,teacher,F,F→M,3,teacher,teacher,True,teacher,False,0.8005,0.8358,0.8358,-0.0353
15812,journalist,journalist,M,M→F,1,journalist,journalist,True,journalist,False,0.7634,0.7753,0.7753,-0.011900000000000022
47910,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9964,0.9961,0.9961,0.00029999999999996696
79540,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9981,0.9982,0.9982,-9.999999999998899e-05
83317,dentist,dentist,M,M→F,4,dentist,dentist,True,dentist,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
69265,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9987,0.9988,0.9988,-9.999999999998899e-05
70434,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.999,0.9989,0.9989,9.999999999998899e-05
94550,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9922,0.9927,0.9927,-0.000500000000000056
82129,model,model,F,F→M,3,model,model,True,model,False,0.9987,0.9987,0.9987,0.0
45088,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9985,0.9986,0.9986,-9.999999999998899e-05
89508,teacher,teacher,F,F→M,4,teacher,teacher,True,teacher,False,0.9761,0.9448,0.9448,0.031299999999999994
26093,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9813,0.9797,0.9797,0.0015999999999999348
86974,teacher,teacher,M,M→F,2,teacher,teacher,True,teacher,False,0.5855,0.7153,0.7153,-0.12980000000000003
78801,psychologist,psychologist,F,F→M,6,psychologist,psychologist,True,psychologist,False,0.9961,0.9974,0.9974,-0.0012999999999999678
48721,attorney,attorney,F,F→M,5,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
95337,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9871,0.985,0.985,0.0020999999999999908
14426,composer,composer,M,M→F,5,composer,composer,True,composer,False,0.9965,0.9967,0.9967,-0.00019999999999997797
29014,poet,poet,M,M→F,3,poet,poet,True,poet,False,0.9788,0.9674,0.9674,0.011399999999999966
54899,psychologist,psychologist,M,M→F,2,psychologist,psychologist,True,psychologist,False,0.9962,0.9949,0.9949,0.0012999999999999678
59387,model,model,F,F→M,4,model,model,True,model,False,0.999,0.999,0.999,0.0
5205,composer,composer,F,F→M,3,composer,composer,True,composer,False,0.9909,0.9926,0.9926,-0.0017000000000000348
91238,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
58540,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
46231,nurse,nurse,M,M→F,2,nurse,nurse,True,nurse,False,0.9983,0.9979,0.9979,0.00039999999999995595
26404,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.7882,0.7677,0.7677,0.020499999999999963
67573,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
40201,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9822,0.9848,0.9848,-0.0026000000000000467
50966,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.998,0.9982,0.9982,-0.00019999999999997797
82737,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9969,0.9955,0.9955,0.0013999999999999568
59702,comedian,comedian,F,F→M,8,comedian,comedian,True,comedian,False,0.7783,0.889,0.889,-0.11070000000000002
12758,journalist,journalist,M,M→F,3,journalist,journalist,True,journalist,False,0.9977,0.9979,0.9979,-0.00019999999999997797
73412,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9986,0.9976,0.9976,0.0010000000000000009
14734,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.4976,0.3817,0.3817,0.1159
21593,teacher,teacher,F,F→M,6,teacher,teacher,True,teacher,False,0.9961,0.9953,0.9953,0.0008000000000000229
73654,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9972,0.9977,0.9977,-0.000500000000000056
3040,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9984,0.9984,0.9984,0.0
14990,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
50231,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
17483,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9529,0.9596,0.9596,-0.006700000000000039
85630,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
37689,architect,architect,M,M→F,2,architect,architect,True,dietitian,True,0.7114,0.1966,0.405,0.5148
60107,poet,poet,M,M→F,2,poet,poet,True,poet,False,0.9681,0.9625,0.9625,0.005599999999999938
68047,attorney,attorney,M,M→F,8,attorney,attorney,True,attorney,False,0.9946,0.9913,0.9913,0.0033000000000000806
81110,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
74091,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9954,0.9965,0.9965,-0.001100000000000101
35918,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
93030,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
864,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9909,0.9917,0.9917,-0.0008000000000000229
35077,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.999,0.999,0.999,0.0
74373,model,model,F,F→M,4,model,model,True,model,False,0.999,0.999,0.999,0.0
69715,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.582,0.7718,0.7718,-0.18980000000000008
10642,accountant,accountant,M,M→F,5,accountant,accountant,True,accountant,False,0.9984,0.9985,0.9985,-0.00010000000000010001
74063,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
1459,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
17811,teacher,teacher,F,F→M,1,teacher,teacher,True,teacher,False,0.9718,0.9812,0.9812,-0.009399999999999964
40242,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9942,0.9948,0.9948,-0.0006000000000000449
57302,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9928,0.9913,0.9913,0.0015000000000000568
7707,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
90933,surgeon,surgeon,M,M→F,3,surgeon,surgeon,True,surgeon,False,0.9965,0.9966,0.9966,-9.999999999998899e-05
50361,model,model,M,M→F,3,model,model,True,model,False,0.8196,0.9134,0.9134,-0.0938
81786,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.5098,0.5195,0.5195,-0.009699999999999931
24370,painter,painter,M,M→F,1,painter,painter,True,painter,False,0.9946,0.9942,0.9942,0.00040000000000006697
90408,painter,painter,M,M→F,5,painter,painter,True,painter,False,0.9901,0.9916,0.9916,-0.0015000000000000568
49212,teacher,teacher,F,F→M,4,teacher,teacher,True,teacher,False,0.7785,0.7732,0.7732,0.005299999999999971
55566,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.997,0.9965,0.9965,0.0004999999999999449
24744,teacher,teacher,M,M→F,5,teacher,teacher,True,teacher,False,0.9659,0.9849,0.9849,-0.019000000000000017
73269,teacher,teacher,M,M→F,3,teacher,teacher,True,teacher,False,0.9971,0.9972,0.9972,-9.999999999998899e-05
10380,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.996,0.9961,0.9961,-9.999999999998899e-05
19688,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.9961,0.9974,0.9974,-0.0012999999999999678
20392,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9101,0.6,0.6,0.31010000000000004
59969,comedian,comedian,M,M→F,7,comedian,comedian,True,model,True,0.8197,0.0674,0.7896,0.7523
47561,painter,painter,F,F→M,4,painter,painter,True,painter,False,0.9473,0.9221,0.9221,0.0252
52066,attorney,attorney,M,M→F,3,attorney,attorney,True,attorney,False,0.9995,0.9995,0.9995,0.0
31828,professor,professor,F,F→M,8,professor,professor,True,professor,False,0.9992,0.9993,0.9993,-9.999999999998899e-05
24002,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
40216,attorney,attorney,M,M→F,6,attorney,attorney,True,attorney,False,0.9991,0.9991,0.9991,0.0
49616,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.9974,0.9973,0.9973,9.999999999998899e-05
65820,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9994,0.9993,0.9993,9.999999999998899e-05
68988,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
82424,photographer,photographer,F,F→M,6,photographer,photographer,True,photographer,False,0.9857,0.9812,0.9812,0.0045000000000000595
